id,trigger,conditions,script,text,options,notes
jdp_maerulaGenericGreeting,PickGreeting,"$id == jdp_maerula score:1000
!$jdp_PRreturnHere","ShowPersonVisual
FireAll PopulateOptions","After connecting to the local network, you enter the comms ID for Maerula, it quickly becomes clear that the strange, mesmerising fractal patterns will not resolve into anything more. This is all you will get, and it gives you the feeling of being watched.

After another moment, a heavily modulated voice speaks. ""Hello, $playerName. We have no further business to attend to, unless you have need of my flowers? I extend you the courtesy of initiating the conversation. Continue."" ",,
,,,,,,
# Galatia Quest Acknowledgement,,,,,,
jdp_gaKAGargoyleGreeting,PickGreeting,"$id == gargoyle
$gaKA_contact score:1000
$global.jdp_foundGargoylePR score:1000","ShowPersonVisual","After connecting to the local network, you enter the comms ID for Gargoyle then pause at the prompt to initiate the call. You look over to your comms officer and they nod, ready to act. You've played this game before, and won.

As soon as you execute the command, the electronic warfare console lights up like a fleet action in a nebula. Comms wrangles the infosec systems with cool efficiency, coordinating active response with nav, sensors, and engineering stations. 

After only half a minute the storm breaks, the alarms quiet, and your primary display resolves from a mesmerizing fractal battleground to a heavily augmented face grinning impishly at you.","jdp_gaKAGargoyleGreeting1:Continue",
jdp_gaKAGargoyleGreeting1,DialogOptionSelected,"$option == jdp_gaKAGargoyleGreeting1",,"""You were ready for me!"" Gargoyle says too sweetly to be true before turning to an imagined audience, ""The rocket jockey kept themselves together well enough to deal with my little 'hello' again!"" Gargoyle bounces back and applauds, ""Well done!""

""Welcome back, $playername. Now, tell me, why did Rayan give you my comm ID? More presents, bribes, begging? Did he finally get in trouble with that junta of puppeteering vampires he desperately wishes were his friends? On the run from the law and needs a rep wipe?""

A thoughtful pause. ""I was hoping you'd be happier to see me again, Captain. Don't forget to smile for Mae!""","gaKA_gargoyleCont2:""I have a job for you. I know you're the best.""",
jdp_ArroyoKnowsGargoyleOption,GAKAArroyoHub1,"$global.jdp_foundGargoylePR
!$jdp_knowsGargoyleRemark","SetOptionColor jdp_ArroyoKnowsGargoyle highlight",,"0:jdp_ArroyoKnowsGargoyle:""Oh, I've done business with them before too.""",
jdp_ArroyoKnowsGargoyle,DialogOptionSelected,"$option == jdp_ArroyoKnowsGargoyle","AddStoryPoints 1","Arroyo looks at you, incredulous, its as if his brain takes a moment to reboot like a faulty drone-shuttle. ""Well then, Captain. I."" he stalls. ""I can't believe you.""

""You know Gargoyle, the real Gargoyle?"" he asks deadpan. You nod. 

He slams his hand down hard on the bartop and curses, ""Then why are you here! Just call the elusive and genius hacker you already know! You utter moron, you're dragging me into this for nothing! You miserable-"" he stops, grinning. ""Wait, this means you don't need me, doesn't it? Captain you beautiful-""","jdp_ArroyoKnowsGargoyleCont:""They wiped themselves from my comms.""",
jdp_ArroyoKnowsGargoyleCont,DialogOptionSelected,"$option == jdp_ArroyoKnowsGargoyleCont",,"You've broken him. ""Of course they did,"" he begins laughing, manic. ""That makes it all better then doesn't it! This just keeps better and better!"" he yells, exasperated. 

""You 'lost' your contact with the greatest human resource in the sector. You idiot, this could have been my way out!"" he puts the emphasis on how this is effecting him. 

""This means I'm still paying, doesn't it?""","jdp_ArroyoKnowsGargoyleCont2:""You still owe Baird, and I'm not paying.""",
jdp_ArroyoKnowsGargoyleCont2,DialogOptionSelected,"$option == jdp_ArroyoKnowsGargoyleCont2","$jdp_knowsGargoyleRemark = true
AddPotentialContact
AdjustRepActivePerson INHOSPITABLE -5","""I'm done talking to you, this wasn't a pleasure, it was utterly miserable. If you ever have more credits than you know what to do with or have a truly, truly exceptional business opportunity, well I hope for both our sakes that I will have calmed down enough to make a proper judgement on it. Take my cryptokeys now so I never have to see you in person again."" 

He taps his datapad and offers it testily, you perform the mundane ritual which will ensure that anyone who wants to crack your mutual comms will, at least, have to put some effort into the task.","gaKA_arroyoLeave1:Continue",
"#END Galatia Quest Acknowledgement",,,,,,
,,,,,,
# Flowerfish Fleet,,,,,,
jdp_penroseFlowerfishFleet,OpenInteractionDialog,"$jdp_PRflowerfishFleetTalk","Call $global.jdp_PRref updateData
","This fleet is transmitting the transponder code provided by your tactical officer. Hopefully we can get a lead on their commander, the enigmatic Maerula.",,
jdp_penroseFlowerfishFleetCommOpen,OpenCommLink,"$entity.jdp_PRflowerfishFleetTalk
!$global.jdp_PRmaerulaComm","ShowPersonVisual","""You have been scanned and identified, independent $shipOrFleet, greetings from the Flowerfish Mercenary Company"" the $post says. ""Please be advised to keep course clear of this detachment as we may perform navigational maneuvers.""","jdp_penroseFlowerfishOpportunity:""We have an opportunity, for Maerula.""",
jdp_penroseFlowerfishOpportunity,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishOpportunity",,"The $post makes an admirable attempt to hide their amusement. ""Confirmed, independent $shipOrFleet. Unfortunately, talking directly with Maerula is not standard contract protocol,"" they look down, presumably at a datapad. ""Captain $playerLastName, your interest in Flowerfish Mercenary Company services has been logged.""

""I am happy to hear your terms and will report them to my First for consideration,"" they beam at you. The smile is a strange and frankly unnerving expression on the face of a mercenary.","jdp_penroseFlowerfishMisunderstand:""You misunderstand, we need a hacker.""",
jdp_penroseFlowerfishMisunderstand,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishMisunderstand",,"The $post considers for a moment and then shakes their head. ""It seems it is you who misunderstands, Captain. The services of Maerula are not so easily obtained.""

They continue, proud. ""The technical support of Maerula is our strategic advantage, Captain. We have an image, a reputation, to conserve."" 

This isn't going anywhere.","jdp_penroseFlowerfishTactical:Have your tactical officer negotiate.",
jdp_penroseFlowerfishTactical,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishTactical",,"You patch your tactical officers station into the commlink. Recognition flashes across the $posts face immediately. ""Maki?"" they ask. ""Is that you?"" 

That's not your tactical officers name, at least not the name you know, but their answer is affirmative.

""Okonomi? You're a Second now?"" Tactical asks, ""Moving up the ranks now that I'm out of the way, huh? You scoundrel!""","jdp_penroseFlowerfishTacticalCont:Continue",
jdp_penroseFlowerfishTacticalCont,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishTacticalCont",,"It's strange, not being the one to guide the conversation, but your tactical officer handles the negotiation flawlessly. 

After reminiscing about some old bounty contracts they presumably did together, and some conversations that allude to a very strange internal culture at Flowerfish, 'Maki' finally loops the conversation back on track, ""Okonomi, I need a favour from Maerula."" 

""I'm good for it, you know I am, but you know how they are too. I doubt I have their real comms ID anymore,"" Tactical gives the same, slightly unnerving smile the $post started the conversation with. ""Its a fun favour, I think they'll enjoy it.""","jdp_penroseFlowerfishTacticalCont2:Continue",
jdp_penroseFlowerfishTacticalCont2,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishTacticalCont2","SetPersonHidden jdp_maerula false
AddTextSmall ""Received comms ID for Maerula"" highlight

$global.jdp_PRmaerulaComm = true","The $post sort of verbally tumbles slightly at the question and then picks themselves up. ""Maki! You didn't even need to ask! Anything for my old First! Here,"" they look down and transfer Maerula's comms ID.

Tactical motions for you take over the conversation again. It's hard to tell whether they actually enjoyed the reunion or were simply playing the character of 'Maki' to get what they wanted. You hope it was the latter, the Flowerfish representative, and their overall culture, unnerves you. ","jdp_penroseFlowerfishTacticalName:""Thank you, $personName.""
jdp_penroseFlowerfishTacticalCodename:""Thank you, Okonomi.""","Call $global.jdp_PRref updateStage
"
jdp_penroseFlowerfishTacticalName,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishTacticalName","Call $entity.jdp_PRref makeUnimportant
unset $entity.jdp_PRflowerfishFleetTalkRef
$entity.jdp_FlowerfishTalked = true","$personName blinks. It's likely they forgot you were even there. They slip back into the corporate speak you would expect seamlessly. ""Pleasure doing business with you, Captain $playerName. If you are ever in need of our services, do not hesitate to visit our offices on Ailmar.""

$HeOrShe smiles and reaches for the comms shutoff, then pulls back, remembering something.

""Oh! And on the behalf of all of the Flowerfish Mercenary Company, we wish you a warm welcome home Maki!"" $heOrShe says, ""Be ready, and don't forget to smile.""","cutCommLink:""Creepy.""",
jdp_penroseFlowerfishTacticalCodename,DialogOptionSelected,"$entity.jdp_PRflowerfishFleetTalk
$option == jdp_penroseFlowerfishTacticalCodename","Call $entity.jdp_PRref makeUnimportant
unset $entity.jdp_PRflowerfishFleetTalkRef
AdjustRepActivePerson VENGEFUL -5
$entity.jdp_FlowerfishTalked = true","Tactical motions sealing their lips, it seems using the codename was a mistake. The $posts tone turns cold, its almost comforting in the way it actually fits a mercenary. ""Captain $playerName, if you are ever in need of our services, do not hesitate to visit our offices on Ailmar.""

$HeOrShe fakes a smile and reaches for the comms shutoff, then pulls back, remembering something.

""Oh! And on the behalf of all of the Flowerfish Mercenary Company, we wish you a warm welcome home Maki!"" $heOrShe says, ""Be ready, and don't forget to smile.""","cutCommLink:""Creepy.""",
